TimeWindow  Iteration  ResRel(Displacement)  ResRel(Force)  
   438      12   2.30354461e-05   1.17643255e-02  
   438      13   1.49062385e-05   9.16015860e-03  
   438      14   9.02292514e-06   2.06835296e-02  
   438      15   6.48473528e-06   7.69642997e-03  
   438      16   3.06102911e-06   5.85575995e-03  
   438      17   1.66584708e-06   2.36325902e-03  
   438      18   9.62810474e-07   6.76377306e-04  
   439       1   2.21520759e-02   1.00195933e+00  
   439       2   8.31013357e-03   4.84850117e-01  
   439       3   3.97168282e-04   1.05616923e+00  
   439       4   4.12360562e-04   9.37358718e-01  
   439       5   2.67154472e-04   6.03840860e-01  
   439       6   1.39468797e-04   3.46084864e-01  
   439       7   8.96518682e-05   1.00785964e-01  
   439       8   5.73633657e-05   7.07391134e-02  
   439       9   3.83094692e-05   4.92148524e-02  
   439      10   2.47503538e-05   2.22628817e-02  
   439      11   1.44794195e-05   1.25213181e-02  
   439      12   1.02532046e-05   8.02928699e-03  
   439      13   7.29910891e-06   2.06889769e-03  
   439      14   4.48652800e-06   2.13840539e-03  
   439      15   2.86425292e-06   1.16545664e-03  
   439      16   1.62522270e-06   4.47798186e-04  
   439      17   9.99434874e-07   2.73955051e-04  
   440       1   2.25085322e-02   1.00188877e+00  
   440       2   8.21390781e-03   4.50298878e-01  
   440       3   5.39478843e-04   9.69898091e-01  
   440       4   7.31520203e-04   9.64869929e-01  
   440       5   7.61832408e-04   9.35036288e-01  
   440       6   4.86491954e-04   8.68261519e-01  
   440       7   2.47128852e-04   5.64908980e-01  
   440       8   1.60863126e-04   3.52000649e-01  
   440       9   1.01365586e-04   8.99632113e-02  
   440      10   6.17267598e-05   3.50641546e-02  
   440      11   3.46294691e-05   1.72207706e-02  
   440      12   2.60078508e-05   8.07113580e-03  
   440      13   1.17447286e-05   3.60081806e-03  
   440      14   7.49468990e-06   7.61226651e-03  
   440      15   4.22815246e-06   2.54017845e-03  
   440      16   2.82718391e-06   1.14258454e-03  
   440      17   1.75040305e-06   5.78438060e-04  
   440      18   1.01784356e-06   3.61097369e-04  
   440      19   5.32986138e-07   4.79943978e-04  
   441       1   2.28809351e-02   1.00182216e+00  
   441       2   8.74007638e-03   6.15394625e-01  
   441       3   5.49491552e-04   9.84267895e-01  
   441       4   5.22628379e-04   8.87442953e-01  
   441       5   3.33099349e-04   7.87023915e-01  
   441       6   2.07829066e-04   4.25064467e-01  
   441       7   1.30220288e-04   3.14500197e-01  
   441       8   7.63403170e-05   1.57415455e-01  
   441       9   5.80513138e-05   8.46800060e-02  
   441      10   4.00212562e-05   2.61600736e-02  
   441      11   2.83161500e-05   7.22713889e-03  
   441      12   1.77207776e-05   1.62512296e-02  
   441      13   1.05027255e-05   6.88426560e-03  
   441      14   6.23179327e-06   1.65336294e-03  
   441      15   3.77131461e-06   1.13069613e-03  
   441      16   2.07379258e-06   2.78700452e-04  
   441      17   1.25855314e-06   4.51037978e-04  
   441      18   7.22660535e-07   1.52510921e-04  
   442       1   2.32723272e-02   1.00175097e+00  
   442       2   9.07234802e-03   2.40218195e-01  
   442       3   1.43882831e-04   8.89774804e-01  
   442       4   1.95157335e-04   8.63133045e-01  
   442       5   2.34238838e-04   6.78734236e-01  
   442       6   2.03703782e-04   3.89190427e-01  
   442       7   1.15566916e-04   1.42677101e-01  
   442       8   6.59976464e-05   6.89479186e-02  
   442       9   3.36379873e-05   9.26733888e-03  
   442      10   1.98429581e-05   2.42104555e-03  
   442      11   9.70580998e-06   3.37003843e-03  
   442      12   6.29394126e-06   2.23195329e-03  
   442      13   2.96533519e-06   2.49871979e-03  
   442      14   1.56316536e-06   3.00521265e-04  
   442      15   9.51921548e-07   9.43745802e-04  
   443       1   2.36871018e-02   1.00167510e+00  
   443       2   9.15128356e-03   6.34650802e-01  
   443       3   8.66198569e-04   9.14089850e-01  
   443       4   1.31100989e-03   9.97668650e-01  
   443       5   7.86988503e-04   6.66950272e-01  
   443       6   4.33261885e-04   3.35022795e-01  
   443       7   3.08190442e-04   3.49741005e-01  
   443       8   1.92175769e-04   1.48659652e-01  
   443       9   9.78331489e-05   2.98334450e-02  
   443      10   6.50766257e-05   2.38595489e-02  
   443      11   3.84451377e-05   6.54419294e-03  
   443      12   1.98222928e-05   5.51835679e-03  
   443      13   1.02079452e-05   1.97540771e-03  
   443      14   5.46155569e-06   7.17312838e-03  
   443      15   3.26579596e-06   3.12717956e-03  
   443      16   1.95405361e-06   8.01074465e-04  
   443      17   1.02174092e-06   3.30055179e-04  
   443      18   5.16407346e-07   3.20955593e-04  
   444       1   2.41101096e-02   1.00160670e+00  
   444       2   9.41016060e-03   7.45883694e-01  
   444       3   1.00104353e-03   1.20671783e+00  
   444       4   8.13554758e-04   5.71866597e-01  
   444       5   4.87010479e-04   4.43023864e-01  
   444       6   3.13068091e-04   2.35424848e-01  
   444       7   1.85422712e-04   1.06440432e-01  
   444       8   1.09230786e-04   9.49480691e-02  
   444       9   8.01115235e-05   3.05548870e-02  
   444      10   4.72622722e-05   3.71199275e-02  
   444      11   3.01360188e-05   2.04361736e-02  
   444      12   1.84122087e-05   1.35245202e-02  
   444      13   1.19590495e-05   3.23620158e-03  
   444      14   7.19240486e-06   1.94362335e-03  
   444      15   4.19413621e-06   9.10461277e-04  
   444      16   2.38310605e-06   6.97090205e-04  
   444      17   1.30573800e-06   1.53886649e-04  
   444      18   7.02305039e-07   8.25353004e-05  
   445       1   2.45539772e-02   1.00153578e+00  
   445       2   1.00179343e-02   7.42697865e-01  
   445       3   1.75771529e-03   9.04297088e-01  
   445       4   2.06046975e-03   7.02720921e-01  
   445       5   9.32257968e-04   5.99017782e-01  
   445       6   6.60971542e-04   4.27411340e-01  
   445       7   3.74096357e-04   1.31625718e-01  
   445       8   1.94986131e-04   1.66465566e-02  
   445       9   1.01598341e-04   3.64457900e-02  
   445      10   4.56693755e-05   3.56236367e-02  
   445      11   2.59614775e-05   1.17446030e-02  
   445      12   1.39643119e-05   1.04214380e-02  
   445      13   8.33243464e-06   5.70255162e-03  
   445      14   4.48894493e-06   1.72363355e-03  
   445      15   2.72627697e-06   1.91052895e-03  
   445      16   1.52461084e-06   1.75156359e-04  
   445      17   8.27306758e-07   1.60228683e-04  
   446       1   2.50212465e-02   1.00146115e+00  
   446       2   7.25243297e-03   2.92483712e-01  
   446       3   5.22383692e-04   9.34161158e-01  
   446       4   6.68336991e-04   8.77479966e-01  
   446       5   4.75736395e-04   6.95742292e-01  
   446       6   2.37796344e-04   2.65536059e-01  
   446       7   1.59266564e-04   1.04104885e-01  
   446       8   9.27892336e-05   4.06244818e-02  
   446       9   5.41647038e-05   2.86746200e-02  
   446      10   3.23488338e-05   1.82858474e-02  
   446      11   1.92433943e-05   1.07618357e-02  
   446      12   1.46464374e-05   5.26818516e-03  
   446      13   7.56170968e-06   5.05687414e-03  
   446      14   4.05700661e-06   1.89289252e-03  
   446      15   2.43274481e-06   1.54088488e-03  
   446      16   1.21652290e-06   4.15969950e-04  
   446      17   7.10837470e-07   4.03829558e-04  
   447       1   2.55079599e-02   1.00138510e+00  
   447       2   9.13859821e-03   6.70435438e-01  
   447       3   6.22351502e-04   1.00290543e+00  
   447       4   6.58038839e-04   9.86496565e-01  
   447       5   4.40964636e-04   9.24199450e-01  
   447       6   3.08165836e-04   3.80518938e-01  
   447       7   1.73284195e-04   2.02206811e-01  
   447       8   1.20333559e-04   7.08625458e-02  
   447       9   7.12469540e-05   5.34819174e-02  
   447      10   4.95543495e-05   1.72915538e-02  
   447      11   2.27846326e-05   1.19720909e-02  
   447      12   1.39340593e-05   1.46158847e-02  
   447      13   7.53725458e-06   9.68235254e-03  
   447      14   4.95534281e-06   1.61929344e-03  
   447      15   2.87591058e-06   1.54016932e-03  
   447      16   1.43317438e-06   1.11020657e-03  
   447      17   8.66925396e-07   6.84899486e-04  
   448       1   2.60151816e-02   1.00130792e+00  
   448       2   7.97584802e-03   7.22944568e-01  
   448       3   3.85302924e-04   1.00275589e+00  
   448       4   3.37266687e-04   8.42425533e-01  
   448       5   2.04862799e-04   5.82356670e-01  
   448       6   1.36016734e-04   3.13162092e-01  
   448       7   8.09009035e-05   1.23039680e-01  
   448       8   5.19710134e-05   1.07213836e-02  
   448       9   2.67942733e-05   3.07089460e-03  
   448      10   1.27426117e-05   6.32536234e-03  
   448      11   8.95111987e-06   4.08984545e-03  
   448      12   4.80451107e-06   3.69487742e-03  
   448      13   2.72927046e-06   2.42170097e-03  
   448      14   1.59072304e-06   6.26722684e-04  
   448      15   9.18122226e-07   2.08573237e-04  
   449       1   2.65380737e-02   1.00123394e+00  
   449       2   7.90872296e-03   7.31977925e-01  
   449       3   5.48573182e-04   6.84487843e-01  
   449       4   3.64195128e-04   5.08220308e-01  
   449       5   2.06291924e-04   2.47376831e-01  
   449       6   1.14471866e-04   4.67498588e-02  
   449       7   7.34019947e-05   2.14991431e-02  
   449       8   3.93815865e-05   3.25381777e-02  
   449       9   2.24867934e-05   6.42659399e-03  
   449      10   1.11446691e-05   2.41791260e-03  
   449      11   5.65594343e-06   3.05195606e-03  
   449      12   3.05363373e-06   2.43965976e-03  
   449      13   2.03182936e-06   8.21224777e-04  
   449      14   1.05167053e-06   8.24573393e-04  
   449      15   5.86377847e-07   9.46413403e-05  
   450       1   2.70856863e-02   1.00115585e+00  
   450       2   8.16512288e-03   5.87518356e-01  
   450       3   4.24012931e-04   9.93458611e-01  
   450       4   5.86463496e-04   9.80150634e-01  
   450       5   4.45738568e-04   8.53667548e-01  
   450       6   2.72091601e-04   4.94702435e-01  
   450       7   1.63250047e-04   2.29522067e-01  
   450       8   9.50517913e-05   2.00867498e-02  
   450       9   5.12915421e-05   1.09474386e-02  
   450      10   2.65835229e-05   4.27554115e-03  
   450      11   1.36166097e-05   1.06614880e-02  
   450      12   6.54579208e-06   1.29755918e-03  
   450      13   3.41882852e-06   5.36443963e-04  
   450      14   1.53166109e-06   2.11670178e-03  
   450      15   9.61391152e-07   1.46274843e-03  
   450      16   4.78337738e-07   6.89740529e-05  
   451       1   2.76549532e-02   1.00107594e+00  
   451       2   8.35376485e-03   4.56732352e-01  
   451       3   2.62877100e-04   1.00040189e+00  
   451       4   2.95887772e-04   9.88800540e-01  
   451       5   2.45797826e-04   9.71483201e-01  
   451       6   1.43223264e-04   6.77921099e-01  
   451       7   7.86648899e-05   4.98046037e-01  
   451       8   5.57249510e-05   1.77808187e-01  
   451       9   3.19450536e-05   8.47881118e-02  
   451      10   1.68161901e-05   5.27979311e-02  
   451      11   1.05439945e-05   1.86914258e-02  
   451      12   6.12136127e-06   6.13451979e-03  
   451      13   3.06604470e-06   3.32090936e-03  
   451      14   1.59650908e-06   1.75876841e-03  
   451      15   8.05110624e-07   8.17620034e-04  
   452       1   2.82415707e-02   1.00099893e+00  
   452       2   8.39403959e-03   3.27235437e-01  
   452       3   3.11105840e-04   9.90145662e-01  
   452       4   4.14397976e-04   9.79426592e-01  
   452       5   3.59779752e-04   8.85009757e-01  
   452       6   2.23257330e-04   1.61984831e-01  
   452       7   1.52916680e-04   1.38072205e-01  
   452       8   1.18313680e-04   7.07816595e-02  
   452       9   5.18468801e-05   3.58626353e-02  
   452      10   3.09291024e-05   2.21228799e-02  
   452      11   1.58481084e-05   7.23799956e-03  
   452      12   9.99181866e-06   6.00404393e-03  
   452      13   4.47492748e-06   3.64461675e-03  
   452      14   2.79212275e-06   9.93540414e-04  
   452      15   1.47876375e-06   7.03364633e-04  
   452      16   8.44760542e-07   5.10268934e-04  
   453       1   2.88523679e-02   1.00091630e+00  
   453       2   9.61278000e-03   7.81429041e-01  
   453       3   7.19633628e-04   9.74559667e-01  
   453       4   7.80860705e-04   8.63557080e-01  
   453       5   4.76644455e-04   6.70803391e-01  
   453       6   2.71768341e-04   1.85463188e-01  
   453       7   1.77588317e-04   1.06974160e-01  
   453       8   1.33900473e-04   5.17583329e-02  
   453       9   7.31063282e-05   7.80867931e-02  
   453      10   3.42900158e-05   7.66100405e-03  
   453      11   1.82011187e-05   2.16190367e-03  
   453      12   8.79981411e-06   6.50038243e-03  
   453      13   5.17737878e-06   2.31147154e-03  
   453      14   3.45573178e-06   7.40553874e-04  
   453      15   2.08837085e-06   8.53020021e-04  
   453      16   1.00874999e-06   1.09429538e-03  
   453      17   4.84184964e-07   2.31757107e-04  
   454       1   2.94866578e-02   1.00083227e+00  
   454       2   8.63951045e-03   3.39692155e-01  
   454       3   2.11266083e-04   1.01267439e+00  
   454       4   2.66585971e-04   9.60404021e-01  
   454       5   2.51649935e-04   8.28795031e-01  
   454       6   1.63654189e-04   6.46760446e-01  
   454       7   9.20941588e-05   2.42950152e-01  
   454       8   5.18971164e-05   1.44121621e-01  
   454       9   3.42684725e-05   3.99985166e-02  
   454      10   2.20090161e-05   1.07288879e-02  
   454      11   1.20544684e-05   3.68370963e-03  
   454      12   7.34662366e-06   1.24122004e-03  
   454      13   3.72287001e-06   3.14393759e-03  
   454      14   2.22317245e-06   2.90471613e-03  
   454      15   1.11530966e-06   1.15671742e-03  
   454      16   6.50825623e-07   1.08323785e-03  
   454      17   3.31848799e-07   2.13954767e-04  
   455       1   3.01413452e-02   1.00074800e+00  
   455       2   8.46777172e-03   4.59891429e-01  
   455       3   1.74856607e-04   1.48103813e-01  
   455       4   1.58380330e-04   1.68540583e-01  
   455       5   1.17567494e-04   7.78149807e-02  
   455       6   7.94107647e-05   5.49950634e-02  
   455       7   3.98959953e-05   1.06228564e-01  
   455       8   2.30345217e-05   4.16790939e-02  
   455       9   1.23408032e-05   2.54763567e-02  
   455      10   6.24541926e-06   8.66483559e-03  
   455      11   3.23022818e-06   3.97086390e-03  
   455      12   2.05966502e-06   2.25000056e-03  
   455      13   1.14002411e-06   3.99417636e-04  
   455      14   6.13817934e-07   3.48944841e-04  
   456       1   3.08175579e-02   1.00066098e+00  
   456       2   8.71950653e-03   2.33940106e-01  
   456       3   1.58987636e-04   9.29399167e-01  
   456       4   2.94196421e-04   9.04042915e-01  
   456       5   3.65888143e-04   8.18832873e-01  
   456       6   2.79617873e-04   5.75866906e-01  
   456       7   2.07907297e-04   2.81020747e-01  
   456       8   1.25168578e-04   1.42505796e-01  
   456       9   6.08072571e-05   4.60003267e-02  
   456      10   3.64214699e-05   4.18274857e-02  
   456      11   2.05051947e-05   2.48923575e-02  
   456      12   1.00856425e-05   1.15040799e-02  
   456      13   5.56805376e-06   5.25509888e-03  
   456      14   3.25500814e-06   2.66783003e-03  
